epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.15303179621696472,9.999999747378752e-06,5.407621383666992,0.17381568253040314,4.181133270263672
1,0.17007358372211456,9.999999747378752e-06,3.5732779502868652,0.17398793995380402,3.052827835083008
